isFraud,step,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest
0,258,CASH_OUT,44920.96,17001.0,0.0,0.0,44920.96
0,236,CASH_OUT,150230.47,0.0,0.0,1324366.04,1474596.52
0,25,PAYMENT,922.06,59041.84,58119.77,0.0,0.0
0,308,PAYMENT,5055.17,151347.39,146292.21,0.0,0.0
0,43,CASH_IN,69550.67,867.0,70417.67,234370.02,164819.34
0,402,CASH_OUT,162436.89,0.0,0.0,603513.4,765950.29
0,35,PAYMENT,5718.92,130112.0,124393.08,0.0,0.0
0,140,CASH_IN,52938.1,3022555.38,3075493.47,12790783.25,12737845.15
0,359,PAYMENT,4214.85,161445.0,157230.15,0.0,0.0
0,379,CASH_IN,195478.71,21151353.13,21346831.83,300657.05,105178.34
0,332,PAYMENT,1551.11,372.0,0.0,0.0,0.0
0,159,PAYMENT,8837.5,0.0,0.0,0.0,0.0
0,34,PAYMENT,621.08,289290.29,288669.21,0.0,0.0
0,164,CASH_OUT,149666.27,32035.04,0.0,309042.87,458709.13
0,227,TRANSFER,394261.54,70543.84,0.0,3040802.26,3435063.8
0,36,CASH_OUT,40359.33,31254.0,0.0,175184.36,215543.69
0,283,CASH_OUT,100760.83,33172.0,0.0,364446.39,465207.22
0,402,CASH_OUT,220345.19,111940.0,0.0,454986.4,675331.6
0,373,CASH_IN,76933.39,1406176.91,1483110.3,1492861.14,1415927.75
0,350,CASH_OUT,1961.59,80057.93,78096.34,771376.76,773338.35
0,263,CASH_OUT,1943.49,172.0,0.0,225351.23,227294.72
0,403,CASH_OUT,472177.43,35149.0,0.0,173259.56,645436.99
0,309,CASH_OUT,164379.16,10768.0,0.0,249246.1,413625.27
0,307,CASH_IN,172991.76,206788.0,379779.76,103197.72,0.0
0,177,CASH_OUT,37423.99,0.0,0.0,364721.61,402145.59
0,253,PAYMENT,16168.51,20676.0,4507.49,0.0,0.0
0,179,PAYMENT,6953.2,0.0,0.0,0.0,0.0
0,130,PAYMENT,17874.13,70132.0,52257.87,0.0,0.0
0,208,PAYMENT,5153.53,173.3,0.0,0.0,0.0
0,326,PAYMENT,16499.56,346.0,0.0,0.0,0.0
0,256,PAYMENT,17523.66,53123.0,35599.34,0.0,0.0
0,394,PAYMENT,5488.61,0.0,0.0,0.0,0.0
0,183,CASH_OUT,166702.93,15513.0,0.0,434837.46,601540.39
0,279,CASH_OUT,207278.38,21082.0,0.0,80953.42,288231.8
0,38,CASH_OUT,139567.78,20417.0,0.0,800709.3,940277.08
0,336,PAYMENT,720.93,32503.0,31782.07,0.0,0.0
0,282,CASH_OUT,140752.22,5376.0,0.0,1678484.14,1365382.27
0,349,PAYMENT,3002.63,48956.8,45954.17,0.0,0.0
0,380,PAYMENT,13327.12,329532.82,316205.71,0.0,0.0
0,396,CASH_OUT,95455.72,0.0,0.0,3787751.34,3883207.06
0,304,CASH_OUT,63965.09,0.0,0.0,1607056.26,1671021.35
0,208,CASH_OUT,51369.35,8826.0,0.0,5468175.29,5519544.64
0,211,CASH_OUT,176266.67,30837.0,0.0,935570.14,1111836.81
0,308,CASH_OUT,114389.91,95.0,0.0,38644.06,153033.97
0,323,CASH_OUT,594137.12,2736234.39,2142097.26,1053254.28,1647391.41
0,233,PAYMENT,5638.62,0.0,0.0,0.0,0.0
0,181,CASH_IN,65792.93,1183108.31,1248901.24,198955.81,133162.88
0,376,PAYMENT,9063.81,0.0,0.0,0.0,0.0
0,378,TRANSFER,620721.25,0.0,0.0,4645319.61,5266040.86
0,216,CASH_IN,503293.23,5699198.41,6202491.64,2127427.43,1624134.2
0,378,CASH_OUT,38988.3,0.0,0.0,1979220.18,2018208.48
0,282,CASH_OUT,188867.83,14550.0,0.0,0.0,188867.83
0,9,PAYMENT,6065.86,339870.98,333805.12,0.0,0.0
0,379,PAYMENT,6820.95,20803.0,13982.05,0.0,0.0
0,231,CASH_OUT,391526.8,2026.0,0.0,698148.32,1089675.12
0,232,CASH_IN,126857.87,1213504.56,1340362.43,497286.42,370428.55
0,402,CASH_OUT,193650.74,0.0,0.0,378183.02,571833.76
0,9,PAYMENT,16695.4,101310.0,84614.6,0.0,0.0
0,257,CASH_OUT,55583.39,0.0,0.0,236475.41,292058.79
0,309,CASH_OUT,197344.28,220.0,0.0,0.0,197344.28
0,332,CASH_OUT,74346.38,0.0,0.0,145587.88,219934.26
0,39,CASH_IN,85765.53,11005102.66,11090868.18,375791.69,115406.4
0,204,CASH_OUT,359942.74,0.0,0.0,2419258.2,2779200.94
0,19,CASH_IN,47415.07,21537.0,68952.07,0.0,0.0
0,300,PAYMENT,3867.74,0.0,0.0,0.0,0.0
0,165,TRANSFER,298074.48,73511.0,0.0,148561.02,446635.5
0,36,CASH_IN,85012.11,10051800.46,10136812.57,3119641.19,3034629.08
0,259,CASH_IN,363132.31,1212113.62,1575245.93,396187.89,33055.58
0,8,CASH_IN,314604.74,13793038.26,14107643.01,447396.65,65845.79
0,261,TRANSFER,229750.95,0.0,0.0,1210106.62,1439857.57
0,304,CASH_OUT,321048.38,15070.0,0.0,364993.23,686041.62
0,370,CASH_IN,21046.51,6437964.38,6459010.89,1266752.07,1245705.56
0,405,PAYMENT,4100.42,26124.0,22023.58,0.0,0.0
0,43,PAYMENT,3051.1,402612.0,399560.9,0.0,0.0
0,514,CASH_OUT,211757.92,0.0,0.0,974972.8,1186730.72
0,612,CASH_IN,49013.97,135425.0,184438.97,0.0,0.0
0,399,CASH_OUT,55523.1,53242.0,0.0,0.0,55523.1
0,380,CASH_OUT,189763.4,0.0,0.0,245138.65,434902.05
0,328,CASH_OUT,192748.66,379952.03,187203.37,838181.36,1030930.02
0,394,CASH_OUT,232140.9,0.0,0.0,2061676.36,2293817.26
0,374,CASH_OUT,50219.62,0.0,0.0,66487204.45,66537424.07
0,249,PAYMENT,22478.71,0.0,0.0,0.0,0.0
0,379,PAYMENT,10062.44,0.0,0.0,0.0,0.0
0,181,CASH_IN,88233.9,387827.0,476060.9,6520628.06,6432394.16
0,184,PAYMENT,24450.44,20202.0,0.0,0.0,0.0
0,252,PAYMENT,43144.79,0.0,0.0,0.0,0.0
0,160,PAYMENT,11600.86,239.0,0.0,0.0,0.0
0,207,TRANSFER,1218518.68,0.0,0.0,5480906.85,6699425.52
0,298,PAYMENT,71809.49,309440.4,237630.91,0.0,0.0
0,157,CASH_OUT,66933.35,0.0,0.0,67368.4,134301.75
0,183,CASH_OUT,5838.89,0.0,0.0,715262.47,721101.36
0,132,PAYMENT,35091.69,152186.7,117095.01,0.0,0.0
0,348,PAYMENT,10504.97,99034.0,88529.03,0.0,0.0
0,284,CASH_OUT,138954.67,15332.88,0.0,276423.55,415378.22
0,138,CASH_IN,44632.41,2376563.49,2421195.9,1270162.5,1225530.09
0,263,CASH_OUT,74834.74,0.0,0.0,158984.53,233819.27
0,372,CASH_IN,46529.04,3577274.71,3623803.74,12231085.68,12184556.65
0,140,CASH_OUT,257536.02,175684.0,0.0,0.0,257536.02
0,131,CASH_IN,343099.1,264.0,343363.1,578755.32,235656.22
0,36,CASH_OUT,158936.57,584.0,0.0,0.0,158936.57
0,253,TRANSFER,81638.34,0.0,0.0,357578.76,439217.09
0,211,PAYMENT,10968.16,2177.0,0.0,0.0,0.0
0,162,PAYMENT,13060.97,100420.0,87359.03,0.0,0.0
0,373,CASH_OUT,328045.7,130878.0,0.0,0.0,328045.7
0,304,TRANSFER,3823458.97,0.0,0.0,30000000.0,33823458.97
0,331,CASH_OUT,170572.27,0.0,0.0,311422.46,481994.73
0,14,CASH_OUT,19178.04,0.0,0.0,5045849.69,5065027.73
0,130,PAYMENT,28227.32,0.0,0.0,0.0,0.0
0,350,CASH_OUT,58407.15,106128.0,47720.85,0.0,58407.15
0,230,PAYMENT,14695.19,0.0,0.0,0.0,0.0
0,187,CASH_IN,543407.45,1058563.21,1601970.66,3154348.03,2610940.59
0,184,PAYMENT,18992.94,6634.0,0.0,0.0,0.0
0,212,PAYMENT,3536.92,26890.75,23353.82,0.0,0.0
0,403,PAYMENT,3816.16,603181.23,599365.07,0.0,0.0
0,133,CASH_OUT,199954.74,0.0,0.0,445828.77,645783.51
0,231,CASH_IN,16562.46,1979679.49,1996241.95,99180.76,82618.3
0,261,PAYMENT,2996.13,10526.0,7529.87,0.0,0.0
0,11,CASH_OUT,349437.86,0.0,0.0,748729.32,1003395.79
0,308,PAYMENT,14438.66,5364.0,0.0,0.0,0.0
0,19,CASH_OUT,153094.2,21222.0,0.0,0.0,397427.92
0,431,CASH_OUT,172369.03,0.0,0.0,955109.05,1127478.08
0,277,CASH_OUT,158281.99,0.0,0.0,715920.7,874202.7
0,355,CASH_OUT,270797.03,0.0,0.0,337392.48,608189.51
0,9,CASH_IN,179688.03,6080969.2,6260657.23,1666027.34,2557467.57
0,395,CASH_OUT,88781.11,0.0,0.0,101001.26,189782.37
0,228,CASH_IN,150318.64,50930.0,201248.64,109524.29,0.0
0,233,PAYMENT,9896.98,0.0,0.0,0.0,0.0
0,403,CASH_OUT,117579.52,31314.0,0.0,573895.08,691474.59
0,181,CASH_OUT,6090.59,0.0,0.0,7528064.02,7534154.61
0,44,CASH_OUT,203319.29,100.0,0.0,0.0,203319.29
0,284,CASH_IN,148231.55,1649351.3,1797582.85,255744.45,107512.89
0,14,CASH_OUT,13363.24,0.0,0.0,139784.27,527575.64
0,163,PAYMENT,6692.09,0.0,0.0,0.0,0.0
0,596,PAYMENT,7315.27,0.0,0.0,0.0,0.0
0,22,CASH_OUT,29948.13,50609.0,20660.87,2080967.49,2110915.62
0,351,TRANSFER,498827.78,0.0,0.0,791832.66,1290660.45
0,252,PAYMENT,21673.28,8060.0,0.0,0.0,0.0
0,179,PAYMENT,18839.13,2048.26,0.0,0.0,0.0
0,207,CASH_OUT,226828.17,571.0,0.0,0.0,226828.17
0,346,CASH_OUT,36441.52,0.0,0.0,330734.85,367176.37
0,23,TRANSFER,1282693.9,0.0,0.0,1355038.94,2637732.84
0,324,CASH_OUT,73653.21,0.0,0.0,186856.43,260509.64
0,155,CASH_OUT,197428.23,40454.0,0.0,118253.17,437211.04
0,370,PAYMENT,3950.76,7649.0,3698.24,0.0,0.0
0,396,CASH_IN,320413.64,2103708.19,2424121.83,448371.23,127957.59
0,588,TRANSFER,136027.78,0.0,0.0,4888217.81,5024245.59
0,204,CASH_IN,58581.94,9357.0,67938.94,77673.95,19092.01
0,514,PAYMENT,20118.32,32039.0,11920.68,0.0,0.0
0,403,TRANSFER,39411.74,22691.0,0.0,0.0,39411.74
0,191,PAYMENT,13551.14,289903.13,276351.99,0.0,0.0
0,14,CASH_OUT,551960.54,5150.0,0.0,404815.45,1131558.34
0,596,PAYMENT,17309.54,21862.0,4552.46,0.0,0.0
0,10,PAYMENT,43765.53,1826445.34,1782679.81,0.0,0.0
0,162,CASH_OUT,128501.03,114070.0,0.0,704721.51,833222.54
0,131,CASH_IN,70405.92,182.0,70587.92,0.0,0.0
0,400,CASH_OUT,31985.3,0.0,0.0,301748.98,333734.28
0,280,PAYMENT,2558.09,68640.8,66082.7,0.0,0.0
0,38,TRANSFER,102258.23,0.0,0.0,798490.73,803815.56
0,356,CASH_IN,49726.01,70857.0,120583.01,0.0,0.0
0,303,TRANSFER,1366.93,0.0,0.0,235310.58,236677.51
0,589,PAYMENT,1766.84,188728.94,186962.1,0.0,0.0
0,179,PAYMENT,11950.87,104652.0,92701.13,0.0,0.0
0,397,PAYMENT,3940.58,17100.0,13159.42,0.0,0.0
0,350,CASH_OUT,356960.75,0.0,0.0,3272038.17,3628998.92
0,687,CASH_OUT,23462.28,0.0,0.0,6398318.21,6421780.49
0,299,CASH_IN,259023.22,0.0,259023.22,264104.41,5081.18
0,8,CASH_OUT,127732.26,0.0,0.0,1725973.08,2542356.18
0,372,CASH_OUT,104484.16,6742.0,0.0,64466.76,168950.93
0,259,CASH_OUT,145414.64,339745.68,194331.03,1944861.55,2090276.2
0,162,CASH_IN,189480.16,376759.8,566239.96,1328840.38,1139360.22
0,35,CASH_OUT,402561.26,21333.0,0.0,92868.72,718775.75
0,255,PAYMENT,2588.53,59598.0,57009.47,0.0,0.0
0,121,CASH_OUT,350465.96,0.0,0.0,399216.18,749682.14
0,33,CASH_OUT,261959.82,0.0,0.0,564847.12,826806.94
0,17,PAYMENT,1277.7,0.0,0.0,0.0,0.0
0,283,CASH_IN,61075.81,14150616.31,14211692.12,610532.0,549456.19
0,687,CASH_OUT,255497.12,29769.0,0.0,281373.92,536871.04
0,153,PAYMENT,675.31,347.0,0.0,0.0,0.0
0,256,CASH_IN,157927.59,12963952.65,13121880.23,417469.18,259541.59
0,492,CASH_OUT,155653.94,0.0,0.0,346049.28,501703.22
0,131,CASH_OUT,251178.32,708.0,0.0,5877816.22,6128994.54
0,326,PAYMENT,7284.83,0.0,0.0,0.0,0.0
0,183,PAYMENT,29696.67,15298.0,0.0,0.0,0.0
0,33,PAYMENT,31933.59,10275.67,0.0,0.0,0.0
0,396,TRANSFER,1528093.75,40933.0,0.0,464578.41,1992672.16
0,375,PAYMENT,3987.46,0.0,0.0,0.0,0.0
0,155,PAYMENT,9112.73,21107.0,11994.27,0.0,0.0
0,187,PAYMENT,13848.38,0.0,0.0,0.0,0.0
0,15,CASH_IN,87679.31,6709607.39,6797286.7,1414409.0,2279802.4
0,688,CASH_OUT,318097.38,0.0,0.0,489538.34,807635.72
0,282,PAYMENT,8999.44,0.0,0.0,0.0,0.0
0,348,PAYMENT,21564.43,181432.84,159868.42,0.0,0.0
0,356,PAYMENT,23393.35,69731.51,46338.16,0.0,0.0
0,347,CASH_IN,102240.08,15609.0,117849.08,184380.61,82140.53
0,328,CASH_IN,162871.8,11339418.06,11502289.85,3708410.51,3545538.71
0,40,PAYMENT,8088.38,55240.0,47151.62,0.0,0.0
0,380,CASH_OUT,5372.12,0.0,0.0,1020511.93,1025884.05
0,329,CASH_OUT,36472.19,0.0,0.0,558787.12,595259.31
0,18,TRANSFER,194467.56,647.0,0.0,0.0,311593.87
0,299,PAYMENT,28819.13,0.0,0.0,0.0,0.0
0,256,CASH_OUT,89224.18,8331.0,0.0,3385.49,92609.66
0,164,CASH_OUT,580817.45,0.0,0.0,1060299.57,1855017.7
0,236,CASH_IN,61742.77,15607.0,77349.77,2426429.5,2493840.07
0,233,CASH_OUT,344161.88,21390.0,0.0,0.0,344161.88
0,284,CASH_OUT,187265.42,0.0,0.0,32556069.6,32743335.02
0,21,CASH_IN,108440.74,20089.0,128529.74,3426054.35,3317613.61
0,332,CASH_OUT,58996.51,0.0,0.0,1041133.2,1100129.71
0,13,CASH_OUT,206129.78,30708.0,0.0,782165.8,1234811.66
0,186,PAYMENT,8774.12,10623.54,1849.42,0.0,0.0
0,132,TRANSFER,1790531.93,0.0,0.0,3729311.07,5704073.29
0,322,CASH_IN,354399.84,5565.0,359964.84,36176.91,0.0
0,187,TRANSFER,68809.09,105079.0,36269.91,1481281.48,1550090.57
0,500,PAYMENT,13499.1,0.0,0.0,0.0,0.0
0,181,CASH_IN,200598.19,172.0,200770.19,893367.39,692769.2
0,375,CASH_OUT,26739.34,3517.0,0.0,0.0,26739.34
0,181,CASH_OUT,249945.8,0.0,0.0,492818.77,847178.35
0,347,CASH_OUT,278779.55,129638.01,0.0,669451.25,948230.8
0,213,CASH_OUT,4662.02,30535.0,25872.98,68060.9,72722.92
0,236,CASH_OUT,258139.1,0.0,0.0,285251.85,543390.95
0,21,CASH_IN,58207.79,73.0,58280.79,0.0,0.0
0,237,CASH_IN,25813.1,271.0,26084.1,112417.27,86604.16
0,479,CASH_OUT,51050.8,31169.0,0.0,0.0,51050.8
0,179,CASH_IN,164789.82,2380635.11,2545424.93,2394899.85,2230110.03
0,394,PAYMENT,9251.3,21587.0,12335.7,0.0,0.0
0,381,PAYMENT,12882.43,0.0,0.0,0.0,0.0
0,405,PAYMENT,3178.01,298130.0,294951.99,0.0,0.0
0,206,CASH_OUT,42815.54,0.0,0.0,70337.37,113152.91
0,299,CASH_OUT,170143.11,0.0,0.0,697076.93,867220.04
0,12,PAYMENT,36272.27,82637.0,46364.73,0.0,0.0
0,282,PAYMENT,1124.53,772.0,0.0,0.0,0.0
0,544,CASH_IN,6418.63,31429.0,37847.63,1048666.22,1042247.59
0,155,PAYMENT,14566.78,117692.34,103125.55,0.0,0.0
0,227,CASH_IN,74088.51,916999.42,991087.92,431412.06,357323.56
0,345,CASH_OUT,253526.15,431.0,0.0,614155.44,867681.59
0,283,CASH_OUT,65565.95,215451.0,149885.05,0.0,65565.95
0,380,CASH_IN,164117.28,2816537.7,2980654.97,569513.02,405395.74
0,11,CASH_IN,54424.34,5690902.45,5745326.79,2217891.1,2163466.77
0,160,CASH_OUT,229438.94,9956.0,0.0,0.0,229438.94
0,7,PAYMENT,1582.03,15813.0,14230.97,0.0,0.0
0,352,CASH_IN,372504.03,36938.0,409442.03,767291.66,394787.64
0,163,CASH_OUT,275553.71,0.0,0.0,1418262.66,1693816.37
0,236,CASH_OUT,94131.09,0.0,0.0,265886.54,360017.64
0,208,PAYMENT,13701.82,30425.0,16723.18,0.0,0.0
0,184,PAYMENT,2224.13,0.0,0.0,0.0,0.0
0,370,CASH_OUT,161722.34,0.0,0.0,1059550.46,1221272.8
0,205,CASH_IN,89585.43,15170662.57,15260248.0,3955241.15,3865655.72
0,282,CASH_IN,249999.27,2919572.75,3169572.02,364549.45,114550.18
0,185,CASH_IN,44273.8,7798691.78,7842965.58,887720.92,843447.11
0,186,TRANSFER,142313.39,270990.0,128676.61,0.0,142313.39
0,371,CASH_OUT,139606.52,0.0,0.0,608838.18,748444.7
0,303,TRANSFER,1386314.04,1902.0,0.0,0.0,1386314.04
0,11,CASH_IN,321021.57,158599.86,479621.43,59193.0,0.0
0,307,CASH_OUT,32985.5,121275.0,88289.5,3579785.73,3924933.24
0,37,CASH_OUT,127465.42,14676.0,0.0,429186.27,556651.69
0,544,PAYMENT,12016.34,0.0,0.0,0.0,0.0
0,34,PAYMENT,427.99,85529.53,85101.54,0.0,0.0
0,683,PAYMENT,23979.45,0.0,0.0,0.0,0.0
0,185,DEBIT,25595.72,20197.0,0.0,1412044.11,1437639.82
0,279,CASH_OUT,20045.87,228648.0,208602.13,0.0,20045.87
0,404,CASH_OUT,75416.13,104312.0,28895.87,0.0,75416.13
0,225,CASH_OUT,222468.18,0.0,0.0,819808.77,1042276.95
0,381,CASH_IN,29547.8,3093237.48,3122785.28,1938870.98,1909323.18
0,233,TRANSFER,600111.72,0.0,0.0,4458847.78,5058959.5
0,38,CASH_OUT,385426.67,36469.0,0.0,73359.74,458786.41
0,306,CASH_OUT,150606.75,211.0,0.0,4011151.65,4161758.4
0,153,CASH_IN,108245.62,14868560.12,14976805.74,245800.46,137554.84
0,227,CASH_OUT,540722.98,447.0,0.0,17266.69,557989.67
0,15,CASH_OUT,167888.5,0.0,0.0,1898910.43,2066798.94
0,371,PAYMENT,7218.94,10406.0,3187.06,0.0,0.0
0,301,CASH_OUT,3511.12,10356.0,6844.88,868781.2,872292.32
0,131,CASH_OUT,4262.88,0.0,0.0,1017811.06,1068863.17
0,277,CASH_OUT,277652.12,3077.0,0.0,38249.03,315901.15
0,37,CASH_OUT,376576.36,30127.0,0.0,344976.45,721552.81
0,380,CASH_IN,217213.7,268.0,217481.7,21816.3,0.0
0,190,CASH_OUT,128942.15,0.0,0.0,304022.31,432964.46
0,232,PAYMENT,6106.24,222206.0,216099.76,0.0,0.0
0,208,PAYMENT,14548.57,64568.0,50019.43,0.0,0.0
0,256,CASH_OUT,212210.29,301514.15,89303.85,610206.12,822416.41
0,131,TRANSFER,122551.5,106951.0,0.0,117239.27,239790.76
0,404,CASH_OUT,248232.02,107.0,0.0,806490.95,1054722.97
0,328,PAYMENT,86072.57,5312.62,0.0,0.0,0.0
0,162,TRANSFER,3010249.81,0.0,0.0,6333374.95,9343624.76
0,41,PAYMENT,8783.76,32295.0,23511.24,0.0,0.0
0,135,TRANSFER,1316413.04,10040.0,0.0,0.0,1316413.04
0,262,CASH_IN,267639.05,16320815.83,16588454.88,275379.37,7740.31
0,300,CASH_IN,9291.09,61316.0,70607.09,0.0,0.0
0,227,CASH_IN,224272.91,636828.95,861101.86,1879815.04,1655542.12
0,15,CASH_OUT,186913.14,0.0,0.0,697230.86,1670243.73
0,156,PAYMENT,14528.37,0.0,0.0,0.0,0.0
0,182,PAYMENT,7464.11,21360.0,13895.89,0.0,0.0
0,262,PAYMENT,6974.29,2727.0,0.0,0.0,0.0
0,15,TRANSFER,1006436.0,731304.0,0.0,0.0,1056021.93
0,322,CASH_IN,247374.48,11874.0,259248.48,0.0,0.0
0,402,PAYMENT,559.03,421202.97,420643.94,0.0,0.0
0,204,CASH_OUT,141201.99,30536.0,0.0,21195.92,162397.91
0,301,CASH_IN,73852.82,1356938.92,1430791.74,9867291.93,9793439.11
0,134,CASH_OUT,52091.86,0.0,0.0,9027869.94,9079961.8
0,255,PAYMENT,3948.99,6802.0,2853.01,0.0,0.0
0,258,CASH_IN,157329.9,91980.0,249309.9,94.0,0.0
0,210,CASH_IN,195545.49,2042128.5,2237673.99,2034725.56,1839180.07
0,188,CASH_OUT,699308.7,0.0,0.0,6199004.84,6898313.54
0,253,CASH_OUT,333765.9,33142.0,0.0,12033.58,345799.47
0,228,CASH_OUT,322225.9,130638.0,0.0,177579.49,499805.39
0,209,TRANSFER,164955.46,983.0,0.0,1234747.58,1399703.05
0,262,PAYMENT,16416.97,13221.83,0.0,0.0,0.0
0,323,PAYMENT,43641.51,124256.82,80615.3,0.0,0.0
0,321,CASH_IN,53931.9,7479324.93,7533256.83,703254.2,649322.3
0,331,CASH_IN,170960.06,43480.0,214440.06,0.0,0.0
0,370,CASH_IN,184070.73,20469.0,204539.73,145312.53,0.0
0,9,PAYMENT,10759.06,0.0,0.0,0.0,0.0
0,184,CASH_IN,227587.07,41715.0,269302.07,436191.54,208604.47
0,403,CASH_IN,181520.78,12839228.32,13020749.09,283104.07,101583.3
0,13,PAYMENT,3834.28,0.0,0.0,0.0,0.0
0,282,CASH_OUT,70502.2,204220.0,133717.8,0.0,70502.2
0,160,CASH_OUT,3554.36,153400.0,149845.64,3093562.04,3097116.4
0,178,TRANSFER,3354161.74,0.0,0.0,6628765.87,9982927.61
0,37,CASH_OUT,516471.56,21622.0,0.0,460115.9,976587.46
0,11,CASH_IN,269932.99,1411005.73,1680938.71,1107006.26,837073.27
0,188,PAYMENT,7033.48,0.0,0.0,0.0,0.0
0,303,CASH_OUT,281536.17,0.0,0.0,818326.34,1099862.52
0,154,CASH_OUT,91093.86,10263.0,0.0,735991.33,827085.19
0,18,CASH_IN,105589.85,3975535.72,4081125.57,528539.47,422949.62
0,305,CASH_IN,1285.02,50762.72,52047.74,775211.4,773926.38
0,452,CASH_IN,140242.2,3023524.85,3163767.05,378013.88,237771.68
0,395,CASH_IN,372963.44,82057.0,455020.44,356615.33,0.0
0,321,CASH_IN,11987.31,12853043.36,12865030.67,1014727.07,1002739.76
0,215,PAYMENT,4911.88,39846.0,34934.12,0.0,0.0
0,310,CASH_OUT,104238.85,0.0,0.0,519758.28,623997.13
0,232,CASH_IN,85439.57,5760971.42,5846411.0,443287.73,357848.16
0,302,CASH_IN,491960.42,141.0,492101.42,0.0,0.0
0,352,PAYMENT,1703.92,24785.0,23081.08,0.0,0.0
0,402,PAYMENT,1626.82,0.0,0.0,0.0,0.0
0,17,PAYMENT,4008.57,0.0,0.0,0.0,0.0
0,241,CASH_OUT,203384.87,0.0,0.0,394261.38,597646.25
0,538,PAYMENT,23895.57,42984.09,19088.51,0.0,0.0
0,208,CASH_IN,300606.26,6229362.52,6529968.77,808116.72,507510.47
0,503,PAYMENT,4257.32,5015.0,757.68,0.0,0.0
0,138,CASH_IN,72488.13,1055217.05,1127705.18,1495873.62,1722456.4
0,375,PAYMENT,5519.99,100931.0,95411.01,0.0,0.0
0,42,CASH_OUT,139129.27,865111.83,725982.56,2008380.36,2258430.63
0,395,CASH_OUT,93740.34,0.0,0.0,498491.23,592231.57
0,323,PAYMENT,22527.08,0.0,0.0,0.0,0.0
0,233,PAYMENT,10801.87,20215.0,9413.13,0.0,0.0
0,469,CASH_IN,192323.0,188.0,192511.0,539209.43,346886.43
0,133,CASH_OUT,289774.29,117360.0,0.0,3139684.95,3429459.24
0,132,CASH_OUT,49217.36,0.0,0.0,358828.15,509074.46
0,185,CASH_IN,349706.94,1854807.31,2204514.26,2316107.46,1966400.52
0,187,PAYMENT,7042.58,0.0,0.0,0.0,0.0
0,261,PAYMENT,4487.63,487.0,0.0,0.0,0.0
0,19,CASH_OUT,196606.1,15067.08,0.0,456362.98,652969.08
0,542,CASH_OUT,299166.91,80887.59,0.0,5588102.41,5887269.31
0,261,PAYMENT,12204.49,0.0,0.0,0.0,0.0
0,300,CASH_OUT,21936.36,385.0,0.0,240468.54,262404.9
0,227,CASH_OUT,629615.94,376.0,0.0,5002.0,94187.06
0,192,PAYMENT,9905.12,26143.26,16238.14,0.0,0.0
0,189,CASH_IN,123757.52,0.0,123757.52,1357539.31,1233781.79
0,407,PAYMENT,8746.56,30342.0,21595.44,0.0,0.0
0,187,PAYMENT,2660.89,30782.0,28121.11,0.0,0.0
0,594,PAYMENT,4332.98,0.0,0.0,0.0,0.0
0,332,CASH_OUT,165378.68,0.0,0.0,300197.7,465576.37
0,212,TRANSFER,41719.65,115236.0,73516.35,1226766.03,1268485.68
0,399,CASH_IN,487746.93,56561.0,544307.93,0.0,0.0
0,201,PAYMENT,2241.42,16265.0,14023.58,0.0,0.0
0,371,CASH_OUT,452077.94,289483.0,0.0,416513.55,868591.49
0,330,PAYMENT,4911.38,10029.0,5117.62,0.0,0.0
0,35,CASH_OUT,230224.65,0.0,0.0,6129229.62,6359454.27
0,431,PAYMENT,7873.79,49916.25,42042.46,0.0,0.0
0,41,TRANSFER,1332182.26,106471.0,0.0,171778.42,1503960.68
0,324,CASH_OUT,72129.35,291527.11,219397.76,1844424.82,1916554.18
0,263,PAYMENT,4140.31,101241.0,97100.69,0.0,0.0
0,130,PAYMENT,7017.25,0.0,0.0,0.0,0.0
0,346,PAYMENT,184.32,3636.99,3452.67,0.0,0.0
0,545,CASH_IN,165110.92,0.0,165110.92,3080126.21,2915015.3
0,256,CASH_IN,5799.8,17669.0,23468.8,5249538.9,5243739.1
0,263,CASH_OUT,9416.39,13953.67,4537.27,1061344.72,1070761.11
0,283,TRANSFER,30885.86,0.0,0.0,131679.27,162565.13
0,355,CASH_IN,88931.65,7708360.76,7797292.41,136990.57,48058.92
0,612,CASH_OUT,139653.89,31515.0,0.0,1293004.58,1432658.47
0,376,PAYMENT,9538.42,0.0,0.0,0.0,0.0
0,211,PAYMENT,1104.51,291.0,0.0,0.0,0.0
0,567,CASH_OUT,517657.04,3023.0,0.0,15591510.28,16109167.32
0,37,PAYMENT,46285.36,10305.0,0.0,0.0,0.0
0,304,PAYMENT,13571.38,15490.0,1918.62,0.0,0.0
0,207,PAYMENT,28838.01,216.0,0.0,0.0,0.0
0,182,CASH_OUT,139748.47,0.0,0.0,2004999.15,2144747.62
0,211,TRANSFER,1149513.54,0.0,0.0,2701501.26,3851014.8
0,403,CASH_OUT,152886.3,0.0,0.0,385503.42,538389.72
0,187,CASH_OUT,219253.04,261.0,0.0,270705.18,489958.22
0,349,PAYMENT,16312.84,504932.0,488619.16,0.0,0.0
0,253,PAYMENT,17705.25,20092.0,2386.75,0.0,0.0
0,283,PAYMENT,21107.23,0.0,0.0,0.0,0.0
0,9,CASH_IN,127779.49,11776274.89,11904054.38,139821.09,12041.6
0,129,PAYMENT,16310.24,393197.18,376886.94,0.0,0.0
0,310,PAYMENT,16274.16,40408.54,24134.38,0.0,0.0
